#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2013 05 10 01 50  42  6.9  8.6  0.80 99.00 99.00 999 9999.0   2.9   1.9   0.0 99.0 99.00
2013 05 10 02 00  41  6.5  8.6  0.90 99.00 99.00 999 9999.0   2.8   1.8   0.1 99.0 99.00
2013 05 10 02 10  42  6.4  8.1  0.80 99.00 99.00 999 9999.0   2.8   1.8   0.0 99.0 99.00
2013 05 10 02 20  39  6.5  8.0  0.80 99.00 99.00 999 9999.0   2.8   1.8   0.0 99.0 99.00
2013 05 10 02 30  37  6.3  7.8  0.80 99.00 99.00 999 9999.0   2.8   1.8   0.0 99.0 99.00
2013 05 10 02 40  38  6.1  7.7  0.80 99.00 99.00 999 9999.0   2.8   1.8  -0.1 99.0 99.00
2013 05 10 02 50  37  5.9  7.3  0.80 99.00 99.00 999 9999.0   2.8   1.8  -0.1 99.0 99.00
2013 05 10 03 00  37  5.8  7.3  0.80 99.00 99.00 999 9999.0   2.8   1.8  -0.1 99.0 99.00
2013 05 10 03 10  36  5.7  7.3  0.80 99.00 99.00 999 9999.0   2.9   1.8  -0.2 99.0 99.00
2013 05 10 03 20  33  5.4  6.7  0.80 99.00 99.00 999 9999.0   2.8   1.8  -0.2 99.0 99.00
2013 05 10 03 30  33  5.2  6.6  0.70 99.00 99.00 999 9999.0   2.8   1.8  -0.2 99.0 99.00
2013 05 10 03 40  33  5.1  6.2  0.70 99.00 99.00 999 9999.0   2.8   1.8  -0.2 99.0 99.00
2013 05 10 03 50  32  5.4  7.1  0.70 99.00 99.00 999 9999.0   2.7   1.7  -0.2 99.0 99.00
2013 05 10 04 00  31  5.0  6.5  0.80 99.00 99.00 999 9999.0   2.7   1.7  -0.2 99.0 99.00
2013 05 10 04 10  29  4.5  5.6  0.70 99.00 99.00 999 9999.0   2.6   1.7  -0.3 99.0 99.00
2013 05 10 04 20  29  4.3  5.4  0.70 99.00 99.00 999 9999.0   2.6   1.8  -0.3 99.0 99.00
2013 05 10 04 30  29  4.1  5.4  0.70 99.00 99.00 999 9999.0   2.6   1.7  -0.3 99.0 99.00
2013 05 10 04 40  29  4.3  5.5  0.60 99.00 99.00 999 9999.0   2.7   1.7  -0.5 99.0 99.00
2013 05 10 04 50  27  4.2  5.2  0.60 99.00 99.00 999 9999.0   2.7   1.7  -0.5 99.0 99.00
2013 05 10 05 00  31  4.2  5.6  0.70 99.00 99.00 999 9999.0   2.6   1.7  -0.4 99.0 99.00
2013 05 10 05 10  29  4.4  5.6  0.60 99.00 99.00 999 9999.0   2.6   1.7  -0.5 99.0 99.00
2013 05 10 05 20  28  4.5  5.4  0.60 99.00 99.00 999 9999.0   2.6   1.7  -0.5 99.0 99.00
2013 05 10 05 30  29  4.7  5.8  0.60 99.00 99.00 999 9999.0   2.6   1.7  -0.5 99.0 99.00
2013 05 10 05 40  29  4.8  6.1  0.60 99.00 99.00 999 9999.0   2.7   1.7  -0.6 99.0 99.00
2013 05 10 05 50  29  4.1  5.3  0.60 99.00 99.00 999 9999.0   2.5   1.7  -0.5 99.0 99.00
2013 05 10 06 00  28  4.1  5.1  0.60 99.00 99.00 999 9999.0   2.4   1.7  -0.5 99.0 99.00
2013 05 10 06 10  29  4.1  5.0  0.60 99.00 99.00 999 9999.0   2.5   1.7  -0.5 99.0 99.00
2013 05 10 06 20  27  4.1  5.0  0.60 99.00 99.00 999 9999.0   2.5   1.7  -0.6 99.0 99.00
2013 05 10 06 30  26  4.0  5.0  0.50 99.00 99.00 999 9999.0   2.5   1.7  -0.6 99.0 99.00
2013 05 10 06 40  33  4.2  5.3  0.60 99.00 99.00 999 9999.0   2.5   1.7  -0.6 99.0 99.00
2013 05 10 06 50  23  4.5  5.8  0.60 99.00 99.00 999 9999.0   2.6   1.7  -0.8 99.0 99.00
