#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 02 08 00 196  0.9  1.9 99.00 99.00 99.00 999 1021.3 -22.3 999.0 999.0 99.0 99.00
2019 01 02 08 10 205  1.1  1.5 99.00 99.00 99.00 999 1021.3 -22.0 999.0 999.0 99.0 99.00
2019 01 02 08 20 189  0.9  1.5 99.00 99.00 99.00 999 1021.0 -21.5 999.0 999.0 99.0 99.00
2019 01 02 08 30 195  1.1  1.5 99.00 99.00 99.00 999 1021.0 -21.9 999.0 999.0 99.0 99.00
2019 01 02 08 40 191  1.0  1.6 99.00 99.00 99.00 999 1021.0 -21.5 999.0 999.0 99.0 99.00
2019 01 02 08 50 188  1.1  1.6 99.00 99.00 99.00 999 1020.7 -21.9 999.0 999.0 99.0 99.00
2019 01 02 09 00 200  0.9  1.3 99.00 99.00 99.00 999 1020.3 -22.1 999.0 999.0 99.0 99.00
2019 01 02 09 10 179  1.0  1.2 99.00 99.00 99.00 999 1020.3 -21.8 999.0 999.0 99.0 99.00
2019 01 02 09 20 188  0.8  1.6 99.00 99.00 99.00 999 1020.0 -22.0 999.0 999.0 99.0 99.00
2019 01 02 09 30 183  1.1  1.5 99.00 99.00 99.00 999 1019.6 -21.4 999.0 999.0 99.0 99.00
2019 01 02 09 40 200  1.6 10.2 99.00 99.00 99.00 999 1019.3 -20.4 999.0 999.0 99.0 99.00
2019 01 02 09 50 193  1.8  2.9 99.00 99.00 99.00 999 1019.0 -19.8 999.0 999.0 99.0 99.00
2019 01 02 10 00 203  1.9  2.9 99.00 99.00 99.00 999 1018.6 -19.3 999.0 999.0 99.0 99.00
2019 01 02 10 10 195  2.4  4.4 99.00 99.00 99.00 999 1018.6 -17.7 999.0 999.0 99.0 99.00
2019 01 02 10 20 200  2.7  3.9 99.00 99.00 99.00 999 1018.3 -16.7 999.0 999.0 99.0 99.00
2019 01 02 10 30 202  2.9  4.5 99.00 99.00 99.00 999 1018.3 -14.7 999.0 999.0 99.0 99.00
2019 01 02 10 40 209  3.2  4.5 99.00 99.00 99.00 999 1017.9 -15.0 999.0 999.0 99.0 99.00
2019 01 02 10 50 207  3.1  4.3 99.00 99.00 99.00 999 1017.6 -14.6 999.0 999.0 99.0 99.00
2019 01 02 11 00 200  2.7  3.9 99.00 99.00 99.00 999 1017.6 -13.5 999.0 999.0 99.0 99.00
2019 01 02 11 10 202  3.2  3.9 99.00 99.00 99.00 999 1017.6 -13.3 999.0 999.0 99.0 99.00
2019 01 02 11 20 203  3.5  4.9 99.00 99.00 99.00 999 1017.6 -13.0 999.0 999.0 99.0 99.00
2019 01 02 11 30 189  2.9  5.1 99.00 99.00 99.00 999 1017.6 -12.6 999.0 999.0 99.0 99.00
2019 01 02 11 40 196  2.8  4.5 99.00 99.00 99.00 999 1017.6 -12.4 999.0 999.0 99.0 99.00
