#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2023 09 01 16 42 202  5.5  8.0 99.00 99.00 99.00 999 1012.2  24.2  18.1  13.9 99.0 99.00
2023 09 01 16 48 200  6.1  8.6 99.00 99.00 99.00 999 1012.1  24.3  18.1  13.6 99.0 99.00
2023 09 01 16 54 212  7.9  9.7 99.00 99.00 99.00 999 1012.1  23.9  18.1  13.2 99.0 99.00
2023 09 01 17 00 215  7.9  9.0 99.00 99.00 99.00 999 1012.0  23.8  18.1  13.4 99.0 99.00
2023 09 01 17 06 201  6.3  8.6 99.00 99.00 99.00 999 1011.9  24.7  18.1  13.7 99.0 99.00
2023 09 01 17 12 206  5.8  9.2 99.00 99.00 99.00 999 1011.9  25.0  18.1  13.9 99.0 99.00
2023 09 01 17 18 213  7.6  8.9 99.00 99.00 99.00 999 1011.8  24.5  18.1  13.7 99.0 99.00
2023 09 01 17 24 209  8.0  9.7 99.00 99.00 99.00 999 1011.8  24.6  18.1  13.7 99.0 99.00
2023 09 01 17 30 213  7.7  9.5 99.00 99.00 99.00 999 1011.8  24.6  18.1  13.8 99.0 99.00
2023 09 01 17 36 211  6.6  8.7 99.00 99.00 99.00 999 1011.7  24.9  18.1  13.9 99.0 99.00
2023 09 01 17 42 207  6.5  9.5 99.00 99.00 99.00 999 1011.6  25.0  18.1  14.3 99.0 99.00
2023 09 01 17 48 213  8.6  9.9 99.00 99.00 99.00 999 1011.5  24.9  18.1  13.9 99.0 99.00
2023 09 01 17 54 212  8.3 10.9 99.00 99.00 99.00 999 1011.5  24.9  18.1  14.0 99.0 99.00
2023 09 01 18 00 201  6.3  9.6 99.00 99.00 99.00 999 1011.6  25.4  18.1  14.4 99.0 99.00
2023 09 01 18 06 196  7.0  9.6 99.00 99.00 99.00 999 1011.5  25.6  18.1  14.3 99.0 99.00
2023 09 01 18 12 198  7.6 10.6 99.00 99.00 99.00 999 1011.4  25.6  18.1  14.1 99.0 99.00
2023 09 01 18 18 203  7.7  9.8 99.00 99.00 99.00 999 1011.3  25.3  18.1  14.4 99.0 99.00
2023 09 01 18 24 207  7.1  8.5 99.00 99.00 99.00 999 1011.3  25.2  18.1  14.4 99.0 99.00
2023 09 01 18 30 210  8.0 10.5 99.00 99.00 99.00 999 1011.4  25.0  18.1  14.5 99.0 99.00
2023 09 01 18 36 212  8.9 10.5 99.00 99.00 99.00 999 1011.4  25.1  18.1  14.3 99.0 99.00
2023 09 01 18 42 212  6.9 10.2 99.00 99.00 99.00 999 1011.3  25.3  18.1  14.6 99.0 99.00
2023 09 01 18 48 203  6.3 10.1 99.00 99.00 99.00 999 1011.3  25.7  18.1  14.9 99.0 99.00
2023 09 01 18 54 200  4.8  7.9 99.00 99.00 99.00 999 1011.2  26.4  18.1  15.1 99.0 99.00
2023 09 01 19 00 200  6.2  8.7 99.00 99.00 99.00 999 1011.2  26.4  18.1  15.1 99.0 99.00
2023 09 01 19 06 200  5.9  8.8 99.00 99.00 99.00 999 1011.2  26.7  18.1  15.2 99.0 99.00
2023 09 01 19 12 197  5.9  8.2 99.00 99.00 99.00 999 1011.1  26.8  18.1  15.2 99.0 99.00
2023 09 01 19 18 209  6.6  9.4 99.00 99.00 99.00 999 1011.0  26.6  18.1  15.4 99.0 99.00
2023 09 01 19 24 207  5.8  7.8 99.00 99.00 99.00 999 1011.0  26.6  18.1  15.3 99.0 99.00
2023 09 01 19 30 201  5.2  7.3 99.00 99.00 99.00 999 1010.9  27.2  18.1  15.8 99.0 99.00
2023 09 01 19 36 211  7.2  8.4 99.00 99.00 99.00 999 1010.8  27.0  18.1  15.4 99.0 99.00
2023 09 01 19 42 209  6.2  7.8 99.00 99.00 99.00 999 1010.6  26.9  18.1  15.6 99.0 99.00
2023 09 01 19 48 210  6.9  8.2 99.00 99.00 99.00 999 1010.5  27.4  18.1  15.6 99.0 99.00
2023 09 01 19 54 199  5.8  7.8 99.00 99.00 99.00 999 1010.4  27.7  18.1  16.0 99.0 99.00
2023 09 01 20 00 208  8.6 10.5 99.00 99.00 99.00 999 1010.4  27.7  18.1  15.5 99.0 99.00
2023 09 01 20 06 207  7.6  9.6 99.00 99.00 99.00 999 1010.3  27.6  18.1  15.7 99.0 99.00
2023 09 01 20 12 200  5.7  8.0 99.00 99.00 99.00 999 1010.2  28.0  18.1  16.1 99.0 99.00
2023 09 01 20 18 200  6.1  8.0 99.00 99.00 99.00 999 1010.3  28.1  18.1  16.1 99.0 99.00
2023 09 01 20 24 201  5.4  7.4 99.00 99.00 99.00 999 1010.1  28.5  18.1  16.3 99.0 99.00
2023 09 01 20 30 201  5.6  8.3 99.00 99.00 99.00 999 1010.1  28.6  18.1  16.3 99.0 99.00
2023 09 01 20 36 200  5.6  7.6 99.00 99.00 99.00 999 1010.1  29.0  18.1  16.4 99.0 99.00
2023 09 01 20 42 209  6.1  8.2 99.00 99.00 99.00 999 1010.1  28.7  18.1  16.2 99.0 99.00
2023 09 01 20 48 200  5.5  9.5 99.00 99.00 99.00 999 1010.1  28.7  18.1  16.4 99.0 99.00
2023 09 01 20 54 201  6.0  8.5 99.00 99.00 99.00 999 1010.1  29.0  18.1  16.4 99.0 99.00
2023 09 01 21 00 202  5.5  7.4 99.00 99.00 99.00 999 1010.1  29.2  18.1  16.5 99.0 99.00
2023 09 01 21 06 207  8.6 10.1 99.00 99.00 99.00 999 1010.0  29.0  18.1  16.1 99.0 99.00
2023 09 01 21 12 224  7.9 10.4 99.00 99.00 99.00 999 1010.1  28.9  18.1  16.2 99.0 99.00
2023 09 01 21 18 210 10.5 13.6 99.00 99.00 99.00 999 1010.1  28.8  18.1  16.1 99.0 99.00
2023 09 01 21 24 220  7.9 13.1 99.00 99.00 99.00 999 1010.1  28.6  18.1  16.4 99.0 99.00
2023 09 01 21 30 228  9.6 11.8 99.00 99.00 99.00 999 1010.0  28.5  18.1  16.2 99.0 99.00
2023 09 01 21 36 227  9.0 11.1 99.00 99.00 99.00 999 1010.0  28.6  18.1  16.2 99.0 99.00
2023 09 01 21 42 214  7.4 12.0 99.00 99.00 99.00 999 1009.9  28.4  18.1  16.4 99.0 99.00
2023 09 01 21 48 207  8.5 10.1 99.00 99.00 99.00 999 1009.8  28.5  18.1  16.2 99.0 99.00
2023 09 01 21 54 208  7.6  9.6 99.00 99.00 99.00 999 1009.8  28.6  18.1  16.4 99.0 99.00
2023 09 01 22 00 220  6.2  8.6 99.00 99.00 99.00 999 1009.8  28.3  18.1  16.8 99.0 99.00
